0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0,0,0,0,0.7854,0.7854,0.7854,0,0,0,0,0
0.015708,0,0,0,0.7854,0.7854,0.7854,0,-0.12732,0.12732,0.12732,-0.12732
0.031416,0,0,0,0.7854,0.7854,0.7854,0,-0.25463,0.25463,0.25463,-0.25463
0.047124,0,0,0,0.7854,0.7854,0.7854,0,-0.38195,0.38195,0.38195,-0.38195
0.062832,0,0,0,0.7854,0.7854,0.7854,0,-0.50927,0.50927,0.50927,-0.50927
0.07854,0,0,0,0.7854,0.7854,0.7854,0,-0.63659,0.63659,0.63659,-0.63659
0.094248,0,0,0,0.7854,0.7854,0.7854,0,-0.7639,0.7639,0.7639,-0.7639
0.10996,0,0,0,0.7854,0.7854,0.7854,0,-0.89122,0.89122,0.89122,-0.89122
0.12566,0,0,0,0.7854,0.7854,0.7854,0,-1.0185,1.0185,1.0185,-1.0185
0.14137,0,0,0,0.7854,0.7854,0.7854,0,-1.1459,1.1459,1.1459,-1.1459
0.15708,0,0,0,0.7854,0.7854,0.7854,0,-1.2732,1.2732,1.2732,-1.2732
0.17279,0,0,0,0.7854,0.7854,0.7854,0,-1.4005,1.4005,1.4005,-1.4005
0.1885,0,0,0,0.7854,0.7854,0.7854,0,-1.5278,1.5278,1.5278,-1.5278
0.2042,0,0,0,0.7854,0.7854,0.7854,0,-1.6551,1.6551,1.6551,-1.6551
0.21991,0,0,0,0.7854,0.7854,0.7854,0,-1.7824,1.7824,1.7824,-1.7824
0.23562,0,0,0,0.7854,0.7854,0.7854,0,-1.9098,1.9098,1.9098,-1.9098
0.25133,0,0,0,0.7854,0.7854,0.7854,0,-2.0371,2.0371,2.0371,-2.0371
0.26704,0,0,0,0.7854,0.7854,0.7854,0,-2.1644,2.1644,2.1644,-2.1644
0.28274,0,0,0,0.7854,0.7854,0.7854,0,-2.2917,2.2917,2.2917,-2.2917
0.29845,0,0,0,0.7854,0.7854,0.7854,0,-2.419,2.419,2.419,-2.419
0.31416,0,0,0,0.7854,0.7854,0.7854,0,-2.5463,2.5463,2.5463,-2.5463
0.32987,0,0,0,0.7854,0.7854,0.7854,0,-2.6737,2.6737,2.6737,-2.6737
0.34558,0,0,0,0.7854,0.7854,0.7854,0,-2.801,2.801,2.801,-2.801
0.36128,0,0,0,0.7854,0.7854,0.7854,0,-2.9283,2.9283,2.9283,-2.9283
0.37699,0,0,0,0.7854,0.7854,0.7854,0,-3.0556,3.0556,3.0556,-3.0556
0.3927,0,0,0,0.7854,0.7854,0.7854,0,-3.1829,3.1829,3.1829,-3.1829
0.40841,0,0,0,0.7854,0.7854,0.7854,0,-3.3102,3.3102,3.3102,-3.3102
0.42412,0,0,0,0.7854,0.7854,0.7854,0,-3.4376,3.4376,3.4376,-3.4376
0.43982,0,0,0,0.7854,0.7854,0.7854,0,-3.5649,3.5649,3.5649,-3.5649
0.45553,0,0,0,0.7854,0.7854,0.7854,0,-3.6922,3.6922,3.6922,-3.6922
0.47124,0,0,0,0.7854,0.7854,0.7854,0,-3.8195,3.8195,3.8195,-3.8195
0.48695,0,0,0,0.7854,0.7854,0.7854,0,-3.9468,3.9468,3.9468,-3.9468
0.50265,0,0,0,0.7854,0.7854,0.7854,0,-4.0741,4.0741,4.0741,-4.0741
0.51836,0,0,0,0.7854,0.7854,0.7854,0,-4.2015,4.2015,4.2015,-4.2015
0.53407,0,0,0,0.7854,0.7854,0.7854,0,-4.3288,4.3288,4.3288,-4.3288
0.54978,0,0,0,0.7854,0.7854,0.7854,0,-4.4561,4.4561,4.4561,-4.4561
0.56549,0,0,0,0.7854,0.7854,0.7854,0,-4.5834,4.5834,4.5834,-4.5834
0.58119,0,0,0,0.7854,0.7854,0.7854,0,-4.7107,4.7107,4.7107,-4.7107
0.5969,0,0,0,0.7854,0.7854,0.7854,0,-4.8381,4.8381,4.8381,-4.8381
0.61261,0,0,0,0.7854,0.7854,0.7854,0,-4.9654,4.9654,4.9654,-4.9654
0.62832,0,0,0,0.7854,0.7854,0.7854,0,-5.0927,5.0927,5.0927,-5.0927
0.64403,0,0,0,0.7854,0.7854,0.7854,0,-5.22,5.22,5.22,-5.22
0.65973,0,0,0,0.7854,0.7854,0.7854,0,-5.3473,5.3473,5.3473,-5.3473
0.67544,0,0,0,0.7854,0.7854,0.7854,0,-5.4746,5.4746,5.4746,-5.4746
0.69115,0,0,0,0.7854,0.7854,0.7854,0,-5.602,5.602,5.602,-5.602
0.70686,0,0,0,0.7854,0.7854,0.7854,0,-5.7293,5.7293,5.7293,-5.7293
0.72257,0,0,0,0.7854,0.7854,0.7854,0,-5.8566,5.8566,5.8566,-5.8566
0.73827,0,0,0,0.7854,0.7854,0.7854,0,-5.9839,5.9839,5.9839,-5.9839
0.75398,0,0,0,0.7854,0.7854,0.7854,0,-6.1112,6.1112,6.1112,-6.1112
0.76969,0,0,0,0.7854,0.7854,0.7854,0,-6.2385,6.2385,6.2385,-6.2385
0.7854,0,0,0,0.7854,0.7854,0.7854,0,-6.3659,6.3659,6.3659,-6.3659
0.80111,0,0,0,0.7854,0.7854,0.7854,0,-6.4932,6.4932,6.4932,-6.4932
0.81681,0,0,0,0.7854,0.7854,0.7854,0,-6.6205,6.6205,6.6205,-6.6205
0.83252,0,0,0,0.7854,0.7854,0.7854,0,-6.7478,6.7478,6.7478,-6.7478
0.84823,0,0,0,0.7854,0.7854,0.7854,0,-6.8751,6.8751,6.8751,-6.8751
0.86394,0,0,0,0.7854,0.7854,0.7854,0,-7.0024,7.0024,7.0024,-7.0024
0.87965,0,0,0,0.7854,0.7854,0.7854,0,-7.1298,7.1298,7.1298,-7.1298
0.89535,0,0,0,0.7854,0.7854,0.7854,0,-7.2571,7.2571,7.2571,-7.2571
0.91106,0,0,0,0.7854,0.7854,0.7854,0,-7.3844,7.3844,7.3844,-7.3844
0.92677,0,0,0,0.7854,0.7854,0.7854,0,-7.5117,7.5117,7.5117,-7.5117
0.94248,0,0,0,0.7854,0.7854,0.7854,0,-7.639,7.639,7.639,-7.639
0.95819,0,0,0,0.7854,0.7854,0.7854,0,-7.7663,7.7663,7.7663,-7.7663
0.97389,0,0,0,0.7854,0.7854,0.7854,0,-7.8937,7.8937,7.8937,-7.8937
0.9896,0,0,0,0.7854,0.7854,0.7854,0,-8.021,8.021,8.021,-8.021
1.0053,0,0,0,0.7854,0.7854,0.7854,0,-8.1483,8.1483,8.1483,-8.1483
1.021,0,0,0,0.7854,0.7854,0.7854,0,-8.2756,8.2756,8.2756,-8.2756
1.0367,0,0,0,0.7854,0.7854,0.7854,0,-8.4029,8.4029,8.4029,-8.4029
1.0524,0,0,0,0.7854,0.7854,0.7854,0,-8.5303,8.5303,8.5303,-8.5303
1.0681,0,0,0,0.7854,0.7854,0.7854,0,-8.6576,8.6576,8.6576,-8.6576
1.0838,0,0,0,0.7854,0.7854,0.7854,0,-8.7849,8.7849,8.7849,-8.7849
1.0996,0,0,0,0.7854,0.7854,0.7854,0,-8.9122,8.9122,8.9122,-8.9122
1.1153,0,0,0,0.7854,0.7854,0.7854,0,-9.0395,9.0395,9.0395,-9.0395
1.131,0,0,0,0.7854,0.7854,0.7854,0,-9.1668,9.1668,9.1668,-9.1668
1.1467,0,0,0,0.7854,0.7854,0.7854,0,-9.2942,9.2942,9.2942,-9.2942
1.1624,0,0,0,0.7854,0.7854,0.7854,0,-9.4215,9.4215,9.4215,-9.4215
1.1781,0,0,0,0.7854,0.7854,0.7854,0,-9.5488,9.5488,9.5488,-9.5488
1.1938,0,0,0,0.7854,0.7854,0.7854,0,-9.6761,9.6761,9.6761,-9.6761
1.2095,0,0,0,0.7854,0.7854,0.7854,0,-9.8034,9.8034,9.8034,-9.8034
1.2252,0,0,0,0.7854,0.7854,0.7854,0,-9.9307,9.9307,9.9307,-9.9307
1.2409,0,0,0,0.7854,0.7854,0.7854,0,-10.058,10.058,10.058,-10.058
1.2566,0,0,0,0.7854,0.7854,0.7854,0,-10.185,10.185,10.185,-10.185
1.2723,0,0,0,0.7854,0.7854,0.7854,0,-10.313,10.313,10.313,-10.313
1.2881,0,0,0,0.7854,0.7854,0.7854,0,-10.44,10.44,10.44,-10.44
1.3038,0,0,0,0.7854,0.7854,0.7854,0,-10.567,10.567,10.567,-10.567
1.3195,0,0,0,0.7854,0.7854,0.7854,0,-10.695,10.695,10.695,-10.695
1.3352,0,0,0,0.7854,0.7854,0.7854,0,-10.822,10.822,10.822,-10.822
1.3509,0,0,0,0.7854,0.7854,0.7854,0,-10.949,10.949,10.949,-10.949
1.3666,0,0,0,0.7854,0.7854,0.7854,0,-11.077,11.077,11.077,-11.077
1.3823,0,0,0,0.7854,0.7854,0.7854,0,-11.204,11.204,11.204,-11.204
1.398,0,0,0,0.7854,0.7854,0.7854,0,-11.331,11.331,11.331,-11.331
1.4137,0,0,0,0.7854,0.7854,0.7854,0,-11.459,11.459,11.459,-11.459
1.4294,0,0,0,0.7854,0.7854,0.7854,0,-11.586,11.586,11.586,-11.586
1.4451,0,0,0,0.7854,0.7854,0.7854,0,-11.713,11.713,11.713,-11.713
1.4608,0,0,0,0.7854,0.7854,0.7854,0,-11.84,11.84,11.84,-11.84
1.4765,0,0,0,0.7854,0.7854,0.7854,0,-11.968,11.968,11.968,-11.968
1.4923,0,0,0,0.7854,0.7854,0.7854,0,-12.095,12.095,12.095,-12.095
1.508,0,0,0,0.7854,0.7854,0.7854,0,-12.222,12.222,12.222,-12.222
1.5237,0,0,0,0.7854,0.7854,0.7854,0,-12.35,12.35,12.35,-12.35
1.5394,0,0,0,0.7854,0.7854,0.7854,0,-12.477,12.477,12.477,-12.477
1.5551,0,0,0,0.7854,0.7854,0.7854,0,-12.604,12.604,12.604,-12.604
1.5708,0,0,0,0.7854,0.7854,0.7854,0,-12.732,12.732,12.732,-12.732
1.5865,0,0,0,0.7854,0.7854,0.7854,0,-12.859,12.859,12.859,-12.859
1.6022,0,0,0,0.7854,0.7854,0.7854,0,-12.986,12.986,12.986,-12.986
1.6179,0,0,0,0.7854,0.7854,0.7854,0,-13.114,13.114,13.114,-13.114
1.6336,0,0,0,0.7854,0.7854,0.7854,0,-13.241,13.241,13.241,-13.241
1.6493,0,0,0,0.7854,0.7854,0.7854,0,-13.368,13.368,13.368,-13.368
1.665,0,0,0,0.7854,0.7854,0.7854,0,-13.496,13.496,13.496,-13.496
1.6808,0,0,0,0.7854,0.7854,0.7854,0,-13.623,13.623,13.623,-13.623
1.6965,0,0,0,0.7854,0.7854,0.7854,0,-13.75,13.75,13.75,-13.75
1.7122,0,0,0,0.7854,0.7854,0.7854,0,-13.878,13.878,13.878,-13.878
1.7279,0,0,0,0.7854,0.7854,0.7854,0,-14.005,14.005,14.005,-14.005
1.7436,0,0,0,0.7854,0.7854,0.7854,0,-14.132,14.132,14.132,-14.132
1.7593,0,0,0,0.7854,0.7854,0.7854,0,-14.26,14.26,14.26,-14.26
1.775,0,0,0,0.7854,0.7854,0.7854,0,-14.387,14.387,14.387,-14.387
1.7907,0,0,0,0.7854,0.7854,0.7854,0,-14.514,14.514,14.514,-14.514
1.8064,0,0,0,0.7854,0.7854,0.7854,0,-14.641,14.641,14.641,-14.641
