  0.500000,   0.000000,   0.500000,   0.000000,  -1.570000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 0
  0.498634,  -0.000296,   0.498588,   0.000048,  -1.564548,  -0.000248,  -0.005212,   0.000002,   0.040000,  -0.040000,  -0.004272,  -0.040000, 0
  0.492040,  -0.001623,   0.491434,   0.000367,  -1.537808,  -0.002568,  -0.029669,   0.000011,   0.240000,  -0.240000,  -0.018058,  -0.240000, 0
  0.485819,  -0.002702,   0.484136,   0.000790,  -1.510993,  -0.008570,  -0.050519,   0.000020,   0.440000,  -0.440000,  -0.019774,  -0.440000, 0
  0.479953,  -0.003538,   0.476706,   0.001283,  -1.481603,  -0.023445,  -0.065069,   0.000027,   0.640000,  -0.640000,  -0.009933,  -0.640000, 0
  0.474466,  -0.004108,   0.469140,   0.001818,  -1.444272,  -0.058509,  -0.067368,   0.000033,   0.840000,  -0.840000,   0.012167,  -0.840000, 0
  0.469542,  -0.004247,   0.461384,   0.002361,  -1.389256,  -0.134261,  -0.046665,   0.000039,   1.040000,  -1.040000,   0.052532,  -1.040000, 0
  0.465772,  -0.003425,   0.453303,   0.002863,  -1.308517,  -0.266809,   0.005114,   0.000044,   1.240000,  -1.240000,   0.130284,  -1.240000, 0
  0.463688,  -0.001109,   0.444905,   0.003247,  -1.213566,  -0.429979,   0.073305,   0.000049,   1.440000,  -1.440000,   0.262729,  -1.440000, 0
  0.462917,   0.002413,   0.436402,   0.003444,  -1.122857,  -0.583953,   0.136543,   0.000053,   1.640000,  -1.640000,   0.437740,  -1.640000, 0
  0.462827,   0.006569,   0.427899,   0.003416,  -1.042077,  -0.717021,   0.188805,   0.000056,   1.840000,  -1.840000,   0.634812,  -1.840000, 0
  0.462827,   0.010811,   0.419398,   0.003157,  -0.970712,  -0.830710,   0.231103,   0.000059,   2.040000,  -2.040000,   0.834812,  -2.040000, 0
  0.462827,   0.015053,   0.410898,   0.002678,  -0.907362,  -0.928338,   0.265358,   0.000061,   2.240000,  -2.240000,   1.034812,  -2.240000, 0
  0.462827,   0.019294,   0.402397,   0.001989,  -0.850794,  -1.012806,   0.293236,   0.000064,   2.440000,  -2.440000,   1.234812,  -2.440000, 0
  0.462827,   0.023536,   0.393897,   0.001095,  -0.800066,  -1.086356,   0.316036,   0.000065,   2.640000,  -2.640000,   1.434812,  -2.640000, 0
  0.462827,   0.027777,   0.385396,   0.000001,  -0.754474,  -1.150695,   0.334762,   0.000067,   2.840000,  -2.840000,   1.634812,  -2.840000, 0
  0.462827,   0.032019,   0.376895,  -0.001286,  -0.713488,  -1.207143,   0.350206,   0.000068,   3.040000,  -3.040000,   1.834812,  -3.040000, 0
  0.462827,   0.036260,   0.368395,  -0.002764,  -0.676702,  -1.256740,   0.362997,   0.000069,   3.240000,  -3.240000,   2.034812,  -3.240000, 0
  0.462827,   0.040502,   0.359894,  -0.004430,  -0.643793,  -1.300318,   0.373649,   0.000069,   3.440000,  -3.440000,   2.234812,  -3.440000, 0
  0.462827,   0.044743,   0.351394,  -0.006279,  -0.614506,  -1.338557,   0.382584,   0.000070,   3.640000,  -3.640000,   2.434812,  -3.640000, 0
  0.462827,   0.048985,   0.342893,  -0.008309,  -0.588625,  -1.372019,   0.390150,   0.000070,   3.840000,  -3.840000,   2.634812,  -3.840000, 0
  0.462827,   0.053227,   0.334393,  -0.010517,  -0.565972,  -1.401174,   0.396635,   0.000070,   4.040000,  -4.040000,   2.834812,  -4.040000, 0
  0.462827,   0.057468,   0.325892,  -0.012902,  -0.546389,  -1.426417,   0.402280,   0.000069,   4.240000,  -4.240000,   3.034812,  -4.240000, 0
  0.462827,   0.061710,   0.317392,  -0.015460,  -0.529736,  -1.448083,   0.407280,   0.000069,   4.440000,  -4.440000,   3.234812,  -4.440000, 0
  0.462803,   0.065929,   0.308890,  -0.018189,  -0.515887,  -1.466458,   0.411793,   0.000068,   4.640000,  -4.640000,   3.434032,  -4.640000, 0
  0.462673,   0.070047,   0.300385,  -0.021085,  -0.504743,  -1.481753,   0.415932,   0.000068,   4.840000,  -4.840000,   3.629805,  -4.840000, 0
  0.462426,   0.074054,   0.291876,  -0.024140,  -0.496226,  -1.494126,   0.419775,   0.000067,   5.040000,  -5.040000,   3.821805,  -5.040000, 0
  0.462059,   0.077946,   0.283364,  -0.027347,  -0.490261,  -1.503700,   0.423374,   0.000066,   5.240000,  -5.240000,   4.009910,  -5.240000, 0
  0.461569,   0.081718,   0.274851,  -0.030700,  -0.486778,  -1.510578,   0.426758,   0.000065,   5.440000,  -5.440000,   4.194015,  -5.440000, 0
  0.460952,   0.085368,   0.266336,  -0.034192,  -0.485708,  -1.514837,   0.429936,   0.000064,   5.640000,  -5.640000,   4.374023,  -5.640000, 0
  0.460192,   0.088887,   0.257825,  -0.037816,  -0.486981,  -1.516535,   0.432897,   0.000063,   5.840000,  -5.840000,   4.549851,  -5.839524, 0
  0.459211,   0.092256,   0.249346,  -0.041563,  -0.490534,  -1.515707,   0.435613,   0.000061,   6.040000,  -6.040000,   4.721431,  -6.036139, 0
  0.457995,   0.095469,   0.240906,  -0.045423,  -0.496309,  -1.512365,   0.438037,   0.000060,   6.240000,  -6.240000,   4.888712,  -6.229451, 0
  0.456541,   0.098525,   0.232506,  -0.049383,  -0.504244,  -1.506508,   0.440107,   0.000059,   6.440000,  -6.440000,   5.051654,  -6.419374, 0
  0.454846,   0.101421,   0.224152,  -0.053433,  -0.514281,  -1.498124,   0.441752,   0.000057,   6.640000,  -6.640000,   5.210231,  -6.605814, 0
  0.452904,   0.104157,   0.215845,  -0.057563,  -0.526359,  -1.487189,   0.442888,   0.000056,   6.840000,  -6.840000,   5.364428,  -6.788669, 0
  0.450713,   0.106731,   0.207591,  -0.061760,  -0.540421,  -1.473671,   0.443424,   0.000055,   7.040000,  -7.040000,   5.514239,  -6.967827, 0
  0.448270,   0.109143,   0.199393,  -0.066015,  -0.556408,  -1.457525,   0.443259,   0.000053,   7.240000,  -7.240000,   5.659675,  -7.143170, 0
  0.445570,   0.111393,   0.191256,  -0.070318,  -0.574268,  -1.438700,   0.442288,   0.000052,   7.440000,  -7.440000,   5.800758,  -7.314572, 0
  0.442612,   0.113481,   0.183183,  -0.074658,  -0.593950,  -1.417136,   0.440399,   0.000050,   7.640000,  -7.640000,   5.937521,  -7.481900, 0
  0.439392,   0.115409,   0.175180,  -0.079024,  -0.615408,  -1.392759,   0.437475,   0.000049,   7.840000,  -7.840000,   6.070013,  -7.645013, 0
  0.435908,   0.117178,   0.167250,  -0.083407,  -0.638603,  -1.365489,   0.433395,   0.000047,   8.040000,  -8.040000,   6.198299,  -7.803762, 0
  0.432157,   0.118791,   0.159397,  -0.087796,  -0.663505,  -1.335231,   0.428033,   0.000046,   8.240000,  -8.240000,   6.322457,  -7.957990, 0
  0.428137,   0.120251,   0.151627,  -0.092181,  -0.690092,  -1.301876,   0.421260,   0.000044,   8.440000,  -8.440000,   6.442587,  -8.107531, 0
  0.423846,   0.121561,   0.143942,  -0.096552,  -0.718356,  -1.265297,   0.412940,   0.000043,   8.640000,  -8.640000,   6.558807,  -8.252204, 0
  0.419283,   0.122727,   0.136348,  -0.100899,  -0.748301,  -1.225347,   0.402930,   0.000041,   8.840000,  -8.840000,   6.671262,  -8.391818, 0
  0.414447,   0.123753,   0.128849,  -0.105212,  -0.779948,  -1.181850,   0.391077,   0.000040,   9.040000,  -9.040000,   6.780123,  -8.526159, 0
  0.409337,   0.124646,   0.121447,  -0.109479,  -0.813341,  -1.134600,   0.377216,   0.000039,   9.240000,  -9.240000,   6.885602,  -8.654992, 0
  0.403951,   0.125415,   0.114146,  -0.113690,  -0.848546,  -1.083346,   0.361163,   0.000037,   9.440000,  -9.440000,   6.987956,  -8.778047, 0
  0.398292,   0.126068,   0.106949,  -0.117835,  -0.885659,  -1.027787,   0.342713,   0.000036,   9.640000,  -9.640000,   7.087506,  -8.895005, 0
  0.392358,   0.126618,   0.099858,  -0.121902,  -0.924811,  -0.967553,   0.321628,   0.000035,   9.840000,  -9.840000,   7.184662,  -9.005482, 0
  0.386153,   0.127079,   0.092875,  -0.125879,  -0.966177,  -0.902193,   0.297631,   0.000033,  10.040000, -10.040000,   7.279957,  -9.108994, 0
  0.379677,   0.127470,   0.086001,  -0.129755,  -1.009979,  -0.831157,   0.270395,   0.000032,  10.240000, -10.240000,   7.374107,  -9.204906, 0
  0.372936,   0.127817,   0.079235,  -0.133514,  -1.056493,  -0.753789,   0.239537,   0.000031,  10.440000, -10.440000,   7.468112,  -9.292347, 0
  0.365935,   0.128156,   0.072574,  -0.137141,  -1.106033,  -0.669346,   0.204632,   0.000030,  10.640000, -10.640000,   7.563415,  -9.370072, 0
  0.358937,   0.128715,   0.066103,  -0.140617,  -1.158871,  -0.577168,   0.165289,   0.000028,  10.840000, -10.831860,   7.662177,  -9.436259, 0
  0.352318,   0.129817,   0.059953,  -0.143925,  -1.214927,  -0.477328,   0.121503,   0.000027,  11.040000, -11.004033,   7.767646,  -9.488374, 0
  0.346198,   0.131624,   0.054171,  -0.147047,  -1.273247,  -0.371752,   0.074244,   0.000026,  11.240000, -11.153720,   7.884507,  -9.522802, 0
  0.340721,   0.134320,   0.048835,  -0.149957,  -1.330944,  -0.266528,   0.026715,   0.000025,  11.440000, -11.277624,   8.018410,  -9.535235, 0
  0.335964,   0.137992,   0.044014,  -0.152644,  -1.382542,  -0.173413,  -0.014804,   0.000024,  11.640000, -11.374422,   8.172770,  -9.523445, 0
  0.331816,   0.142468,   0.039681,  -0.155139,  -1.422836,  -0.103814,  -0.044111,   0.000023,  11.840000, -11.448039,   8.344196,  -9.491126, 0
  0.328039,   0.147424,   0.035704,  -0.157501,  -1.451325,  -0.059135,  -0.060302,   0.000022,  12.040000, -11.505623,   8.524654,  -9.445804, 0
  0.324454,   0.152624,   0.031967,  -0.159771,  -1.471132,  -0.032877,  -0.066755,   0.000021,  12.240000, -11.552528,   8.707934,  -9.393201, 0
  0.320974,   0.157954,   0.028408,  -0.161971,  -1.485561,  -0.018021,  -0.067184,   0.000020,  12.440000, -11.591389,   8.891071,  -9.336092, 0
  0.317561,   0.163367,   0.024997,  -0.164108,  -1.496863,  -0.009737,  -0.064168,   0.000019,  12.640000, -11.623411,   9.072841,  -9.275691, 0
  0.314196,   0.168839,   0.021719,  -0.166186,  -1.506374,  -0.005143,  -0.059253,   0.000018,  12.840000, -11.649257,   9.252674,  -9.212619, 0
  0.310867,   0.174355,   0.018562,  -0.168207,  -1.514848,  -0.002599,  -0.053324,   0.000018,  13.040000, -11.669399,   9.430214,  -9.147300, 0
  0.307564,   0.179903,   0.015515,  -0.170173,  -1.522701,  -0.001190,  -0.046882,   0.000017,  13.240000, -11.684236,   9.605174,  -9.080083, 0
  0.304277,   0.185471,   0.012570,  -0.172084,  -1.530159,  -0.000408,  -0.040207,   0.000016,  13.440000, -11.694135,   9.777287,  -9.011291, 0
  0.300996,   0.191047,   0.009718,  -0.173942,  -1.537342,   0.000027,  -0.033459,   0.000015,  13.640000, -11.699438,   9.946295,  -8.941232, 0
  0.297714,   0.196623,   0.006951,  -0.175747,  -1.544313,   0.000270,  -0.026732,   0.000015,  13.840000, -11.700474,  10.111940,  -8.870202, 0
  0.294421,   0.202186,   0.004261,  -0.177500,  -1.551101,   0.000406,  -0.020081,   0.000014,  14.040000, -11.697552,  10.273967,  -8.798488, 0
  0.291109,   0.207728,   0.001641,  -0.179203,  -1.557718,   0.000482,  -0.013542,   0.000013,  14.240000, -11.690970,  10.432119,  -8.726370, 0
  0.287769,   0.213239,  -0.000916,  -0.180856,  -1.564166,   0.000525,  -0.007137,   0.000013,  14.440000, -11.681011,  10.586140,  -8.654119, 0
  0.284394,   0.218709,  -0.003417,  -0.182459,  -1.570443,   0.000549,  -0.000886,   0.000012,  14.640000, -11.667949,  10.735773,  -8.582003, 0
  0.280995,   0.224124,  -0.005855,  -0.184013,  -1.576542,   0.000563,   0.005199,   0.000012,  14.839362, -11.652046,  10.880760,  -8.510279, 0
  0.277748,   0.229420,  -0.008129,  -0.185519,  -1.582455,   0.000571,   0.011104,   0.000011,  15.032140, -11.633643,  11.020895,  -8.439233, 0
  0.274687,   0.234572,  -0.010225,  -0.186978,  -1.588175,   0.000575,   0.016819,   0.000011,  15.216917, -11.613218,  11.156054,  -8.369189, 0
  0.271803,   0.239568,  -0.012155,  -0.188393,  -1.593692,   0.000577,   0.022333,   0.000010,  15.393731, -11.591232,  11.286123,  -8.300457, 0
  0.269088,   0.244396,  -0.013931,  -0.189766,  -1.598997,   0.000578,   0.027637,   0.000010,  15.562612, -11.568122,  11.410991,  -8.233335, 0
  0.266534,   0.249047,  -0.015564,  -0.191099,  -1.604081,   0.000577,   0.032720,   0.000009,  15.723579, -11.544301,  11.530547,  -8.168104, 0
  0.264132,   0.253510,  -0.017065,  -0.192394,  -1.608934,   0.000577,   0.037573,   0.000009,  15.876640, -11.520158,  11.644681,  -8.105033, 0
  0.261877,   0.257777,  -0.018444,  -0.193655,  -1.613547,   0.000576,   0.042186,   0.000008,  16.021796, -11.496059,  11.753281,  -8.044378, 0
